Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
37789785,6153395,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064539,46537955,1148737,1148735,2020-11-05 09:07:57 UTC,2020-11-05 09:07:57 UTC,31.2,"",TRUE,6ddfe54998f187742b3bc9bddafcc347,ODS14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",DIRECT_VISIT,FALSE,NA
37789786,6153395,19629,1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064540,46537956,1148736,1148737,2020-11-05 09:08:00 UTC,2020-11-05 09:08:00 UTC,2.938,"",TRUE,6ddfe54998f187742b3bc9bddafcc347,ODS14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",DIRECT_VISIT,FALSE,NA
37789787,6153395,19629,1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064538,46537957,1148737,1148736,2020-11-05 09:08:11 UTC,2020-11-05 09:08:11 UTC,11.277,"",TRUE,6ddfe54998f187742b3bc9bddafcc347,ODS14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",DIRECT_VISIT,FALSE,NA
38102281,6175422,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,43064541,46888303,1148735,1148736,2020-11-25 09:15:16 UTC,2020-11-25 09:15:16 UTC,8.575,"",TRUE,4d7bce3eb5e704b3f9a5ad3b3548192e,ODS14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38102282,6175422,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064539,46888304,1148737,1148735,2020-11-25 09:15:25 UTC,2020-11-25 09:15:25 UTC,9.172,"",TRUE,4d7bce3eb5e704b3f9a5ad3b3548192e,ODS14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38119585,6178762,19629,1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064540,46909768,1148736,1148737,2020-11-27 20:26:08 UTC,2020-11-27 20:26:08 UTC,24.438,"",TRUE,cbf8ef66afbced5c4ff3a5ec24260ea7,ODS14,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
38119586,6178762,19629,1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064538,46909769,1148737,1148736,2020-11-27 20:26:13 UTC,2020-11-27 20:26:13 UTC,5.579,"",TRUE,cbf8ef66afbced5c4ff3a5ec24260ea7,ODS14,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
38119587,6178762,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,43064541,46909770,1148735,1148736,2020-11-27 20:26:22 UTC,2020-11-27 20:26:22 UTC,8.802,"",TRUE,cbf8ef66afbced5c4ff3a5ec24260ea7,ODS14,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
38119588,6178762,19629,1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064538,46909771,1148737,1148736,2020-11-27 20:26:33 UTC,2020-11-27 20:26:33 UTC,10.215,"",TRUE,cbf8ef66afbced5c4ff3a5ec24260ea7,ODS14,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
39185350,6216686,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064542,48081870,1148735,1148737,2020-11-30 11:44:15 UTC,2020-11-30 11:44:15 UTC,20.882,"",TRUE,9d30c512b60478107182e635da864fc9,ODS14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
39185353,6216686,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064539,48081889,1148737,1148735,2020-11-30 11:44:18 UTC,2020-11-30 11:44:18 UTC,2.968,"",TRUE,9d30c512b60478107182e635da864fc9,ODS14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
39185357,6216686,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,43064541,48081892,1148735,1148736,2020-11-30 11:44:22 UTC,2020-11-30 11:44:22 UTC,4.087,"",TRUE,9d30c512b60478107182e635da864fc9,ODS14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
39249013,6219095,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064539,48149401,1148737,1148735,2020-12-01 10:12:30 UTC,2020-12-01 10:12:30 UTC,4446.499,"",TRUE,81eb923c1789bc1ee1ec71b99b78b917,ODS14,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0,REFERRER_NOT_FOUND,FALSE,NA
39249015,6219095,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064539,48149402,1148737,1148735,2020-12-01 10:12:33 UTC,2020-12-01 10:12:33 UTC,1.791,"",TRUE,81eb923c1789bc1ee1ec71b99b78b917,ODS14,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0,REFERRER_NOT_FOUND,FALSE,NA
39249018,6219095,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,43064541,48149404,1148735,1148736,2020-12-01 10:12:41 UTC,2020-12-01 10:12:41 UTC,7.845,"",TRUE,81eb923c1789bc1ee1ec71b99b78b917,ODS14,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0,REFERRER_NOT_FOUND,FALSE,NA
39249020,6219095,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064539,48149407,1148737,1148735,2020-12-01 10:12:44 UTC,2020-12-01 10:12:44 UTC,2.767,"",TRUE,81eb923c1789bc1ee1ec71b99b78b917,ODS14,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0,REFERRER_NOT_FOUND,FALSE,NA
39249022,6219095,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064539,48149409,1148737,1148735,2020-12-01 10:12:45 UTC,2020-12-01 10:12:45 UTC,1.259,"",TRUE,81eb923c1789bc1ee1ec71b99b78b917,ODS14,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0,REFERRER_NOT_FOUND,FALSE,NA
39249025,6219095,19629,1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064538,48149411,1148737,1148736,2020-12-01 10:12:48 UTC,2020-12-01 10:12:48 UTC,2.307,"",TRUE,81eb923c1789bc1ee1ec71b99b78b917,ODS14,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0,REFERRER_NOT_FOUND,FALSE,NA
