Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
38094984,6174340,19609,1148249,R4.3 - Formación abierta y gratuita con contenidos recomendados para favorecer el aprendizaje de por vida y el aprendizaje ubicuo,1148251,R4.5 - Uso universal de frameworks institucionales que garanticen el tratamiento de la información de cualquier estudiante con equidad y seguridad,43055032,46879730,1148251,1148249,2020-11-24 14:37:57 UTC,2020-11-24 14:37:57 UTC,184.325,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38094985,6174340,19609,1148249,R4.3 - Formación abierta y gratuita con contenidos recomendados para favorecer el aprendizaje de por vida y el aprendizaje ubicuo,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",43055035,46879743,1148249,1148248,2020-11-24 14:38:01 UTC,2020-11-24 14:38:01 UTC,3.73,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38094986,6174340,19609,1148247,R4.1 - IA para la personalización del aprendizaje y la educación inclusiva,1148250,R4.4 - Asistentes conversacionales en la gestión académica y en la evaluación de la calidad recibida,43055036,46879744,1148250,1148247,2020-11-24 14:38:09 UTC,2020-11-24 14:38:09 UTC,7.318,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38094987,6174340,19609,1148247,R4.1 - IA para la personalización del aprendizaje y la educación inclusiva,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",43055033,46879745,1148247,1148248,2020-11-24 14:38:14 UTC,2020-11-24 14:38:14 UTC,4.331,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38094988,6174340,19609,1148249,R4.3 - Formación abierta y gratuita con contenidos recomendados para favorecer el aprendizaje de por vida y el aprendizaje ubicuo,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",43055034,46879746,1148248,1148249,2020-11-24 14:38:17 UTC,2020-11-24 14:38:17 UTC,2.781,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38094989,6174340,19609,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",1148249,R4.3 - Formación abierta y gratuita con contenidos recomendados para favorecer el aprendizaje de por vida y el aprendizaje ubicuo,43055035,46879747,1148249,1148248,2020-11-24 14:38:22 UTC,2020-11-24 14:38:22 UTC,5.046,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095104,6174355,19609,1148250,R4.4 - Asistentes conversacionales en la gestión académica y en la evaluación de la calidad recibida,1148251,R4.5 - Uso universal de frameworks institucionales que garanticen el tratamiento de la información de cualquier estudiante con equidad y seguridad,43055038,46879875,1148250,1148251,2020-11-24 14:59:47 UTC,2020-11-24 14:59:47 UTC,8.964,"",TRUE,7518f220dff57bdf5d6cbb41f2c11030,ODS4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095105,6174355,19609,1148249,R4.3 - Formación abierta y gratuita con contenidos recomendados para favorecer el aprendizaje de por vida y el aprendizaje ubicuo,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",43055035,46879876,1148249,1148248,2020-11-24 14:59:51 UTC,2020-11-24 14:59:51 UTC,4.292,"",TRUE,7518f220dff57bdf5d6cbb41f2c11030,ODS4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095106,6174355,19609,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",1148251,R4.5 - Uso universal de frameworks institucionales que garanticen el tratamiento de la información de cualquier estudiante con equidad y seguridad,43055039,46879877,1148248,1148251,2020-11-24 14:59:55 UTC,2020-11-24 14:59:55 UTC,3.714,"",TRUE,7518f220dff57bdf5d6cbb41f2c11030,ODS4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095107,6174355,19609,1148247,R4.1 - IA para la personalización del aprendizaje y la educación inclusiva,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",43055040,46879878,1148248,1148247,2020-11-24 14:59:59 UTC,2020-11-24 14:59:59 UTC,3.484,"",TRUE,7518f220dff57bdf5d6cbb41f2c11030,ODS4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
