Wikisurvey ID,Idea ID,Idea Text,Wins,Losses,Times involved in Cant Decide,Score,User Submitted,Session ID,Created at,Last Activity,Active,Appearances on Left,Appearances on Right,Info
19616,1148283,R11.3 - Gestión unificada de datos urbanos con Machine Learning,59,16,3,77.9221,FALSE,6143730,2020-10-26 16:26:05 UTC,2021-01-07 17:43:27 UTC,TRUE,58,57,NA
19616,1148285,R11.5 - Planes de acción/rescate inteligentes bajo el apoyo del IoT como soporte a las situaciones de emergencias,34,16,9,67.3077,FALSE,6143730,2020-10-26 16:26:05 UTC,2021-01-05 10:21:51 UTC,TRUE,51,48,NA
19616,1148281,"R11.1 - Gemelos Digitales de los principales servicios de la ciudad, para dotar de ubicuidad al servicio, informar mejor al ciudadano, y hacer un seguimiento de su impacto social",23,36,5,39.3443,FALSE,6143730,2020-10-26 16:26:05 UTC,2021-01-07 17:43:39 UTC,TRUE,44,57,NA
19616,1148282,R11.2 - Realidad virtual/realidad aumentada y apps para móvil en la difusión y uso inclusivo de los servicios de la ciudad,15,35,11,30.7692,FALSE,6143730,2020-10-26 16:26:05 UTC,2021-01-07 17:43:39 UTC,TRUE,49,51,NA
19616,1148284,R11.4 - Transparencia y seguridad en los pagos comerciales y tributarios mediante el uso de blockchain,15,43,4,26.6667,FALSE,6143730,2020-10-26 16:26:05 UTC,2021-01-07 10:34:13 UTC,TRUE,52,41,NA
