Wikisurvey ID,Idea ID,Idea Text,Wins,Losses,Times involved in Cant Decide,Score,User Submitted,Session ID,Created at,Last Activity,Active,Appearances on Left,Appearances on Right,Info
19764,1152661,R11.5 - Intelligent action / rescue plans under the support of the IoT to support emergency situations,7,0,0,88.8889,FALSE,6156469,2020-11-09 18:48:16 UTC,2020-12-19 13:25:44 UTC,TRUE,6,3,NA
19764,1152659,R11.3 - Unified management of urban data with Machine Learning,5,2,0,66.6667,FALSE,6156469,2020-11-09 18:48:16 UTC,2020-12-19 13:25:34 UTC,TRUE,3,6,NA
19764,1152657,"R11.1 - Digital Twins of the main services of the city, to provide ubiquity to the service, better inform the citizen, and monitoring social impact",4,2,0,62.5,FALSE,6156469,2020-11-09 18:48:16 UTC,2020-12-19 13:25:47 UTC,TRUE,5,2,NA
19764,1152658,R11.2 - Virtual reality / augmented reality and mobile apps in the dissemination and inclusive use of city services,1,6,0,22.2222,FALSE,6156469,2020-11-09 18:48:16 UTC,2020-12-19 13:25:42 UTC,TRUE,3,6,NA
19764,1152660,R11.4 - Transparency and security in commercial and tax payments through the use of blockchain,0,7,0,11.1111,FALSE,6156469,2020-11-09 18:48:16 UTC,2020-12-19 13:25:47 UTC,TRUE,5,5,NA
