Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
39206743,6217409,19770,1152685,R17.2 - Codes of professional practice in organizational and professional environments under the use of AI and digital technologies,1152687,R17.4 - Carry out government efforts to bring AI and digital technologies to the whole of society,43197225,48104250,1152685,1152687,2020-11-30 19:01:56 UTC,2020-11-30 19:01:56 UTC,153.204,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
39206747,6217409,19770,1152686,R17.3 - Drive global alliances in the widespread use of economically sustainable data collection,1152687,R17.4 - Carry out government efforts to bring AI and digital technologies to the whole of society,43197226,48104340,1152686,1152687,2020-11-30 19:01:59 UTC,2020-11-30 19:01:59 UTC,3.33,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
39206753,6217409,19770,1152685,R17.2 - Codes of professional practice in organizational and professional environments under the use of AI and digital technologies,1152684,R17.1 - Alliances for AI and digital technologies based on ethical principles and multidisciplinary experts,43197227,48104346,1152684,1152685,2020-11-30 19:02:02 UTC,2020-11-30 19:02:02 UTC,2.898,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
39800656,6243680,19770,1152685,R17.2 - Codes of professional practice in organizational and professional environments under the use of AI and digital technologies,1152684,R17.1 - Alliances for AI and digital technologies based on ethical principles and multidisciplinary experts,43197227,48753494,1152684,1152685,2020-12-19 13:37:07 UTC,2020-12-19 13:37:07 UTC,20.977,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800657,6243680,19770,1152684,R17.1 - Alliances for AI and digital technologies based on ethical principles and multidisciplinary experts,1152686,R17.3 - Drive global alliances in the widespread use of economically sustainable data collection,43197229,48753495,1152684,1152686,2020-12-19 13:37:13 UTC,2020-12-19 13:37:13 UTC,6.086,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800658,6243680,19770,1152685,R17.2 - Codes of professional practice in organizational and professional environments under the use of AI and digital technologies,1152687,R17.4 - Carry out government efforts to bring AI and digital technologies to the whole of society,43197230,48753496,1152687,1152685,2020-12-19 13:37:15 UTC,2020-12-19 13:37:15 UTC,1.207,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800659,6243680,19770,1152685,R17.2 - Codes of professional practice in organizational and professional environments under the use of AI and digital technologies,1152686,R17.3 - Drive global alliances in the widespread use of economically sustainable data collection,43197231,48753497,1152686,1152685,2020-12-19 13:37:16 UTC,2020-12-19 13:37:16 UTC,1.023,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800660,6243680,19770,1152685,R17.2 - Codes of professional practice in organizational and professional environments under the use of AI and digital technologies,1152686,R17.3 - Drive global alliances in the widespread use of economically sustainable data collection,43197222,48753498,1152685,1152686,2020-12-19 13:37:18 UTC,2020-12-19 13:37:18 UTC,1.407,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800661,6243680,19770,1152686,R17.3 - Drive global alliances in the widespread use of economically sustainable data collection,1152687,R17.4 - Carry out government efforts to bring AI and digital technologies to the whole of society,43197224,48753499,1152687,1152686,2020-12-19 13:37:23 UTC,2020-12-19 13:37:23 UTC,4.438,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800662,6243680,19770,1152684,R17.1 - Alliances for AI and digital technologies based on ethical principles and multidisciplinary experts,1152687,R17.4 - Carry out government efforts to bring AI and digital technologies to the whole of society,43197223,48753500,1152684,1152687,2020-12-19 13:37:25 UTC,2020-12-19 13:37:25 UTC,2.347,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800663,6243680,19770,1152685,R17.2 - Codes of professional practice in organizational and professional environments under the use of AI and digital technologies,1152687,R17.4 - Carry out government efforts to bring AI and digital technologies to the whole of society,43197225,48753501,1152685,1152687,2020-12-19 13:37:27 UTC,2020-12-19 13:37:27 UTC,1.399,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800664,6243680,19770,1152684,R17.1 - Alliances for AI and digital technologies based on ethical principles and multidisciplinary experts,1152687,R17.4 - Carry out government efforts to bring AI and digital technologies to the whole of society,43197223,48753502,1152684,1152687,2020-12-19 13:37:28 UTC,2020-12-19 13:37:28 UTC,1.328,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
