Record Type,Skip ID,Appearance ID,Session ID,Wikisurvey ID,Left Choice ID,Left Choice Text,Right Choice ID,Right Choice Text,Prompt ID,Reason,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
Bounce,NA,46561837,6156485,19760,1152643,R7.5 - Blockchain to control traceability and better monitoring of financial flows for investment in clean and renewable energy in developing countries,1152641,R7.3 - Blockchain technology for the secure management of smart electrical grids,43197060,NA,2020-11-09 18:46:25 UTC,2020-11-09 18:46:25 UTC,NA,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46683586,6163650,19760,1152640,"R7.2 - High-fidelity models for long-term prediction of renewable energy resources (wind, solar irradiation, etc.)",1152639,R7.1 - Data compression and distributed computing technologies to reduce energy consumption in data storage and processing centers (data centers),43197061,NA,2020-11-16 13:32:18 UTC,2020-11-16 13:32:18 UTC,NA,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Safari/605.1.15",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46714397,6166082,19760,1152641,R7.3 - Blockchain technology for the secure management of smart electrical grids,1152643,R7.5 - Blockchain to control traceability and better monitoring of financial flows for investment in clean and renewable energy in developing countries,43197062,NA,2020-11-18 12:30:13 UTC,2020-11-18 12:30:13 UTC,NA,"",TRUE,7084ee0dcbfaf0260c30d79615836a52,SDG7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46901133,6176394,19760,1152639,R7.1 - Data compression and distributed computing technologies to reduce energy consumption in data storage and processing centers (data centers),1152641,R7.3 - Blockchain technology for the secure management of smart electrical grids,43197063,NA,2020-11-25 21:49:16 UTC,2020-11-25 21:49:16 UTC,NA,"",TRUE,0ce6b8391e9c96ba102bee0fd9abfbba,SDG7,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),REFERRER_NOT_FOUND,FALSE,NA
Skip,2657733,48104041,6217388,19760,1152643,R7.5 - Blockchain to control traceability and better monitoring of financial flows for investment in clean and renewable energy in developing countries,1152641,R7.3 - Blockchain technology for the secure management of smart electrical grids,43197060,dont_know_left,2020-11-30 18:51:03 UTC,2020-11-30 18:51:03 UTC,52.822,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
Skip,2657735,48104069,6217388,19760,1152643,R7.5 - Blockchain to control traceability and better monitoring of financial flows for investment in clean and renewable energy in developing countries,1152641,R7.3 - Blockchain technology for the secure management of smart electrical grids,43197060,dont_know_both,2020-11-30 18:51:16 UTC,2020-11-30 18:51:16 UTC,12.813,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
Stopped_Voting_Or_Skipping,NA,48104072,6217388,19760,1152641,R7.3 - Blockchain technology for the secure management of smart electrical grids,1152642,R7.4 - Intelligent and robotic systems to reduce the inspection and maintenance costs of energy facilities,43197066,NA,2020-11-30 18:51:16 UTC,2020-11-30 18:51:16 UTC,NA,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
Stopped_Voting_Or_Skipping,NA,48753384,6243665,19760,1152641,R7.3 - Blockchain technology for the secure management of smart electrical grids,1152640,"R7.2 - High-fidelity models for long-term prediction of renewable energy resources (wind, solar irradiation, etc.)",43197073,NA,2020-12-19 13:22:26 UTC,2020-12-19 13:22:26 UTC,NA,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
