Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
39206385,6217373,19755,1152615,R2.1 - Accessible platforms for data integration in agricultural-food production,1152619,"R2.5 - Promoting sustainable, healthy and responsible eating across the population",43196973,48103903,1152615,1152619,2020-11-30 18:44:55 UTC,2020-11-30 18:44:55 UTC,19.887,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
39206388,6217373,19755,1152619,"R2.5 - Promoting sustainable, healthy and responsible eating across the population",1152617,R2.3 - Traceable food production and supply under Artificial Intelligence and Blockchain,43196970,48103906,1152619,1152617,2020-11-30 18:44:59 UTC,2020-11-30 18:44:59 UTC,3.751,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
39206399,6217373,19755,1152615,R2.1 - Accessible platforms for data integration in agricultural-food production,1152618,R2.4 - Early Warning Systems to anticipate to risks in safe food sustenance,43196969,48103909,1152618,1152615,2020-11-30 18:45:40 UTC,2020-11-30 18:45:40 UTC,40.985,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
39206401,6217373,19755,1152619,"R2.5 - Promoting sustainable, healthy and responsible eating across the population",1152615,R2.1 - Accessible platforms for data integration in agricultural-food production,43196974,48103920,1152619,1152615,2020-11-30 18:45:45 UTC,2020-11-30 18:45:45 UTC,4.966,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
39206403,6217373,19755,1152618,R2.4 - Early Warning Systems to anticipate to risks in safe food sustenance,1152617,R2.3 - Traceable food production and supply under Artificial Intelligence and Blockchain,43196971,48103922,1152617,1152618,2020-11-30 18:45:50 UTC,2020-11-30 18:45:50 UTC,3.907,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
39539274,6228651,19755,1152615,R2.1 - Accessible platforms for data integration in agricultural-food production,1152619,"R2.5 - Promoting sustainable, healthy and responsible eating across the population",43196974,48460628,1152619,1152615,2020-12-08 13:46:50 UTC,2020-12-08 13:46:50 UTC,17.174,"",TRUE,3f3f5d8aaba588da78f13a7c43d6f69c,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",http://dasci.es/,FALSE,NA
39539277,6228651,19755,1152617,R2.3 - Traceable food production and supply under Artificial Intelligence and Blockchain,1152619,"R2.5 - Promoting sustainable, healthy and responsible eating across the population",43196976,48460631,1152617,1152619,2020-12-08 13:46:53 UTC,2020-12-08 13:46:53 UTC,2.555,"",TRUE,3f3f5d8aaba588da78f13a7c43d6f69c,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",http://dasci.es/,FALSE,NA
39539283,6228651,19755,1152619,"R2.5 - Promoting sustainable, healthy and responsible eating across the population",1152618,R2.4 - Early Warning Systems to anticipate to risks in safe food sustenance,43196977,48460638,1152619,1152618,2020-12-08 13:47:09 UTC,2020-12-08 13:47:09 UTC,9.398,"",FALSE,3f3f5d8aaba588da78f13a7c43d6f69c,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",http://dasci.es/,FALSE,NA
39539285,6228651,19755,1152616,R2.2 - Equality-aware decisions for food sustenance through governance and Big Data,1152618,R2.4 - Early Warning Systems to anticipate to risks in safe food sustenance,43196978,48460641,1152616,1152618,2020-12-08 13:47:11 UTC,2020-12-08 13:47:11 UTC,1.286,"",TRUE,3f3f5d8aaba588da78f13a7c43d6f69c,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",http://dasci.es/,FALSE,NA
39539286,6228651,19755,1152615,R2.1 - Accessible platforms for data integration in agricultural-food production,1152617,R2.3 - Traceable food production and supply under Artificial Intelligence and Blockchain,43196979,48460643,1152615,1152617,2020-12-08 13:47:12 UTC,2020-12-08 13:47:12 UTC,1.091,"",TRUE,3f3f5d8aaba588da78f13a7c43d6f69c,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",http://dasci.es/,FALSE,NA
39539287,6228651,19755,1152615,R2.1 - Accessible platforms for data integration in agricultural-food production,1152619,"R2.5 - Promoting sustainable, healthy and responsible eating across the population",43196973,48460644,1152615,1152619,2020-12-08 13:47:13 UTC,2020-12-08 13:47:13 UTC,0.591,"",TRUE,3f3f5d8aaba588da78f13a7c43d6f69c,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",http://dasci.es/,FALSE,NA
39539288,6228651,19755,1152618,R2.4 - Early Warning Systems to anticipate to risks in safe food sustenance,1152616,R2.2 - Equality-aware decisions for food sustenance through governance and Big Data,43196980,48460645,1152618,1152616,2020-12-08 13:47:14 UTC,2020-12-08 13:47:14 UTC,0.733,"",TRUE,3f3f5d8aaba588da78f13a7c43d6f69c,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",http://dasci.es/,FALSE,NA
39539289,6228651,19755,1152617,R2.3 - Traceable food production and supply under Artificial Intelligence and Blockchain,1152616,R2.2 - Equality-aware decisions for food sustenance through governance and Big Data,43196975,48460646,1152617,1152616,2020-12-08 13:47:15 UTC,2020-12-08 13:47:15 UTC,0.413,"",TRUE,3f3f5d8aaba588da78f13a7c43d6f69c,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",http://dasci.es/,FALSE,NA
39539290,6228651,19755,1152618,R2.4 - Early Warning Systems to anticipate to risks in safe food sustenance,1152616,R2.2 - Equality-aware decisions for food sustenance through governance and Big Data,43196980,48460647,1152618,1152616,2020-12-08 13:47:16 UTC,2020-12-08 13:47:16 UTC,0.439,"",TRUE,3f3f5d8aaba588da78f13a7c43d6f69c,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",http://dasci.es/,FALSE,NA
39800515,6243659,19755,1152619,"R2.5 - Promoting sustainable, healthy and responsible eating across the population",1152617,R2.3 - Traceable food production and supply under Artificial Intelligence and Blockchain,43196970,48753330,1152619,1152617,2020-12-19 13:17:44 UTC,2020-12-19 13:17:44 UTC,6.06,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800516,6243659,19755,1152618,R2.4 - Early Warning Systems to anticipate to risks in safe food sustenance,1152616,R2.2 - Equality-aware decisions for food sustenance through governance and Big Data,43196978,48753331,1152616,1152618,2020-12-19 13:17:52 UTC,2020-12-19 13:17:52 UTC,8.244,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800517,6243659,19755,1152617,R2.3 - Traceable food production and supply under Artificial Intelligence and Blockchain,1152618,R2.4 - Early Warning Systems to anticipate to risks in safe food sustenance,43196971,48753332,1152617,1152618,2020-12-19 13:17:59 UTC,2020-12-19 13:17:59 UTC,6.881,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800518,6243659,19755,1152619,"R2.5 - Promoting sustainable, healthy and responsible eating across the population",1152615,R2.1 - Accessible platforms for data integration in agricultural-food production,43196974,48753333,1152619,1152615,2020-12-19 13:18:04 UTC,2020-12-19 13:18:04 UTC,4.852,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800519,6243659,19755,1152619,"R2.5 - Promoting sustainable, healthy and responsible eating across the population",1152617,R2.3 - Traceable food production and supply under Artificial Intelligence and Blockchain,43196976,48753334,1152617,1152619,2020-12-19 13:18:18 UTC,2020-12-19 13:18:18 UTC,13.536,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800520,6243659,19755,1152617,R2.3 - Traceable food production and supply under Artificial Intelligence and Blockchain,1152615,R2.1 - Accessible platforms for data integration in agricultural-food production,43196979,48753335,1152615,1152617,2020-12-19 13:18:23 UTC,2020-12-19 13:18:23 UTC,4.392,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800521,6243659,19755,1152619,"R2.5 - Promoting sustainable, healthy and responsible eating across the population",1152618,R2.4 - Early Warning Systems to anticipate to risks in safe food sustenance,43196981,48753336,1152618,1152619,2020-12-19 13:18:27 UTC,2020-12-19 13:18:27 UTC,4.138,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800522,6243659,19755,1152619,"R2.5 - Promoting sustainable, healthy and responsible eating across the population",1152617,R2.3 - Traceable food production and supply under Artificial Intelligence and Blockchain,43196976,48753337,1152617,1152619,2020-12-19 13:18:33 UTC,2020-12-19 13:18:33 UTC,5.962,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800523,6243659,19755,1152615,R2.1 - Accessible platforms for data integration in agricultural-food production,1152618,R2.4 - Early Warning Systems to anticipate to risks in safe food sustenance,43196982,48753338,1152615,1152618,2020-12-19 13:18:37 UTC,2020-12-19 13:18:37 UTC,3.017,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
