Wikisurvey ID,Idea ID,Idea Text,Wins,Losses,Times involved in Cant Decide,Score,User Submitted,Session ID,Created at,Last Activity,Active,Appearances on Left,Appearances on Right,Info
19759,1152637,"R6.4 - Management and governance of resources, infrastructures and ecosystems related to water through the use of decision support systems, blockchain as well as virtual reality and augmented reality",2,0,1,75.0,FALSE,6156469,2020-11-09 18:45:46 UTC,2020-12-19 13:21:38 UTC,TRUE,1,2,NA
19759,1152634,"R6.1 - IoT technologies for monitoring all kinds of water facilities, networks and ecosystems",3,1,0,66.6667,FALSE,6156469,2020-11-09 18:45:46 UTC,2020-12-19 13:21:41 UTC,TRUE,3,5,NA
19759,1152636,"R6.3 - Intelligent techniques for the prediction and detection of failures and breaks in water infrastructures, as well as the detection of variables or parameters for which there is no specific sensorization",2,1,1,60.0,FALSE,6156469,2020-11-09 18:45:46 UTC,2020-12-19 13:21:41 UTC,TRUE,7,1,NA
19759,1152638,R6.5 - Use of machine learning techniques to improve the prediction models of existing water systems,1,1,1,50.0,FALSE,6156469,2020-11-09 18:45:46 UTC,2020-12-19 13:21:27 UTC,TRUE,2,4,NA
19759,1152635,"R6.2 - Digital Twins on water infrastructures, on water-linked ecosystems and contaminatino process that allow their study, experimentation and dissemination",0,5,1,14.2857,FALSE,6156469,2020-11-09 18:45:46 UTC,2020-12-19 13:21:38 UTC,TRUE,3,4,NA
