Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
38119564,6178759,19617,1148290,"R12.5 - Sistemas de ayuda a la decisión, sistemas de recomendaciones y blockchain para mejorar la sostenibilidad en procesos productivos y una mayor transparencia en la comunicación entre productores y consumidores",1148287,R12.2 - Big data e inteligencia artificial sobre series de datos de procesos de producción y pautas de consumo,43055522,46909744,1148287,1148290,2020-11-27 20:23:30 UTC,2020-11-27 20:23:30 UTC,17.988,"",TRUE,cbf8ef66afbced5c4ff3a5ec24260ea7,ODS12,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
38119565,6178759,19617,1148290,"R12.5 - Sistemas de ayuda a la decisión, sistemas de recomendaciones y blockchain para mejorar la sostenibilidad en procesos productivos y una mayor transparencia en la comunicación entre productores y consumidores",1148289,R12.4 - Realidad aumentada para informar a los consumidores de los aspectos de sostenibilidad relacionados con los productos que consumen,43055534,46909746,1148290,1148289,2020-11-27 20:23:36 UTC,2020-11-27 20:23:36 UTC,6.354,"",TRUE,cbf8ef66afbced5c4ff3a5ec24260ea7,ODS12,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
38119567,6178759,19617,1148286,"R12.1 - Tecnologías IoT en factorías de producción, redes de suministro y lugares habituales de consumo para una mayor sensorización de los procesos de producción y hábitos de consumo",1148287,R12.2 - Big data e inteligencia artificial sobre series de datos de procesos de producción y pautas de consumo,43055521,46909747,1148287,1148286,2020-11-27 20:23:47 UTC,2020-11-27 20:23:47 UTC,10.871,"",TRUE,cbf8ef66afbced5c4ff3a5ec24260ea7,ODS12,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
38119568,6178759,19617,1148286,"R12.1 - Tecnologías IoT en factorías de producción, redes de suministro y lugares habituales de consumo para una mayor sensorización de los procesos de producción y hábitos de consumo",1148287,R12.2 - Big data e inteligencia artificial sobre series de datos de procesos de producción y pautas de consumo,43055520,46909749,1148286,1148287,2020-11-27 20:23:54 UTC,2020-11-27 20:23:54 UTC,6.786,"",TRUE,cbf8ef66afbced5c4ff3a5ec24260ea7,ODS12,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
38119571,6178759,19617,1148290,"R12.5 - Sistemas de ayuda a la decisión, sistemas de recomendaciones y blockchain para mejorar la sostenibilidad en procesos productivos y una mayor transparencia en la comunicación entre productores y consumidores",1148289,R12.4 - Realidad aumentada para informar a los consumidores de los aspectos de sostenibilidad relacionados con los productos que consumen,43055528,46909750,1148289,1148290,2020-11-27 20:24:03 UTC,2020-11-27 20:24:03 UTC,8.376,"",TRUE,cbf8ef66afbced5c4ff3a5ec24260ea7,ODS12,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
39184483,6216658,19617,1148287,R12.2 - Big data e inteligencia artificial sobre series de datos de procesos de producción y pautas de consumo,1148288,R12.3 - Gemelos digitales que permitan el estudio de la sostenibilidad y la experimentación “virtual” sobre procesos de producción,43055527,48080942,1148287,1148288,2020-11-30 11:36:12 UTC,2020-11-30 11:36:12 UTC,20.667,"",TRUE,3b3d03d1b33b31a338bf0de1abc7aede,ODS12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",DIRECT_VISIT,FALSE,NA
39184491,6216658,19617,1148290,"R12.5 - Sistemas de ayuda a la decisión, sistemas de recomendaciones y blockchain para mejorar la sostenibilidad en procesos productivos y una mayor transparencia en la comunicación entre productores y consumidores",1148288,R12.3 - Gemelos digitales que permitan el estudio de la sostenibilidad y la experimentación “virtual” sobre procesos de producción,43055529,48080983,1148290,1148288,2020-11-30 11:36:16 UTC,2020-11-30 11:36:16 UTC,3.059,"",TRUE,3b3d03d1b33b31a338bf0de1abc7aede,ODS12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",DIRECT_VISIT,FALSE,NA
39184520,6216658,19617,1148286,"R12.1 - Tecnologías IoT en factorías de producción, redes de suministro y lugares habituales de consumo para una mayor sensorización de los procesos de producción y hábitos de consumo",1148288,R12.3 - Gemelos digitales que permitan el estudio de la sostenibilidad y la experimentación “virtual” sobre procesos de producción,43055532,48080991,1148288,1148286,2020-11-30 11:36:28 UTC,2020-11-30 11:36:28 UTC,12.326,"",TRUE,3b3d03d1b33b31a338bf0de1abc7aede,ODS12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",DIRECT_VISIT,FALSE,NA
39184533,6216658,19617,1148286,"R12.1 - Tecnologías IoT en factorías de producción, redes de suministro y lugares habituales de consumo para una mayor sensorización de los procesos de producción y hábitos de consumo",1148289,R12.4 - Realidad aumentada para informar a los consumidores de los aspectos de sostenibilidad relacionados con los productos que consumen,43055525,48081021,1148286,1148289,2020-11-30 11:36:35 UTC,2020-11-30 11:36:35 UTC,6.462,"",TRUE,3b3d03d1b33b31a338bf0de1abc7aede,ODS12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",DIRECT_VISIT,FALSE,NA
39184543,6216658,19617,1148289,R12.4 - Realidad aumentada para informar a los consumidores de los aspectos de sostenibilidad relacionados con los productos que consumen,1148288,R12.3 - Gemelos digitales que permitan el estudio de la sostenibilidad y la experimentación “virtual” sobre procesos de producción,43055519,48081034,1148289,1148288,2020-11-30 11:36:39 UTC,2020-11-30 11:36:39 UTC,3.635,"",TRUE,3b3d03d1b33b31a338bf0de1abc7aede,ODS12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",DIRECT_VISIT,FALSE,NA
39184547,6216658,19617,1148286,"R12.1 - Tecnologías IoT en factorías de producción, redes de suministro y lugares habituales de consumo para una mayor sensorización de los procesos de producción y hábitos de consumo",1148288,R12.3 - Gemelos digitales que permitan el estudio de la sostenibilidad y la experimentación “virtual” sobre procesos de producción,43055532,48081044,1148288,1148286,2020-11-30 11:36:42 UTC,2020-11-30 11:36:42 UTC,1.71,"",TRUE,3b3d03d1b33b31a338bf0de1abc7aede,ODS12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",DIRECT_VISIT,FALSE,NA
39185316,6216683,19617,1148290,"R12.5 - Sistemas de ayuda a la decisión, sistemas de recomendaciones y blockchain para mejorar la sostenibilidad en procesos productivos y una mayor transparencia en la comunicación entre productores y consumidores",1148288,R12.3 - Gemelos digitales que permitan el estudio de la sostenibilidad y la experimentación “virtual” sobre procesos de producción,43055529,48081839,1148290,1148288,2020-11-30 11:43:19 UTC,2020-11-30 11:43:19 UTC,9.89,"",TRUE,9d30c512b60478107182e635da864fc9,ODS12,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
39185319,6216683,19617,1148287,R12.2 - Big data e inteligencia artificial sobre series de datos de procesos de producción y pautas de consumo,1148290,"R12.5 - Sistemas de ayuda a la decisión, sistemas de recomendaciones y blockchain para mejorar la sostenibilidad en procesos productivos y una mayor transparencia en la comunicación entre productores y consumidores",43055531,48081850,1148290,1148287,2020-11-30 11:43:22 UTC,2020-11-30 11:43:22 UTC,2.866,"",TRUE,9d30c512b60478107182e635da864fc9,ODS12,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
