Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
39206652,6217402,19765,1152664,"R12.3 - Digital twins that allow the study of sustainability and ""virtual"" experimentation on production processes",1152666,"R12.5 - Decision support systems, recommender systems and blockchain to improve sustainability in production processes and greater transparency in communication between producers and consumers",43197147,48104231,1152664,1152666,2020-11-30 18:57:58 UTC,2020-11-30 18:57:58 UTC,15.785,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
39206653,6217402,19765,1152663,R12.2 - Big data and artificial intelligence on data series of production processes and consumption patterns,1152662,"R12.1 - IoT technologies in production factories, supply networks and common places of consumption for greater sensorization of production processes and consumption habits",43197148,48104233,1152662,1152663,2020-11-30 18:58:05 UTC,2020-11-30 18:58:05 UTC,6.738,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
39206654,6217402,19765,1152663,R12.2 - Big data and artificial intelligence on data series of production processes and consumption patterns,1152662,"R12.1 - IoT technologies in production factories, supply networks and common places of consumption for greater sensorization of production processes and consumption habits",43197148,48104234,1152662,1152663,2020-11-30 18:58:07 UTC,2020-11-30 18:58:07 UTC,2.293,"",TRUE,a4823ac651c8ade23724f313d4d1863e,SDG12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",http://dasci.es/,FALSE,NA
39800600,6243673,19765,1152663,R12.2 - Big data and artificial intelligence on data series of production processes and consumption patterns,1152665,R12.4 - Augmented reality to inform consumers of sustainability aspects related to the products they consume,43197150,48753429,1152665,1152663,2020-12-19 13:31:11 UTC,2020-12-19 13:31:11 UTC,6.376,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800601,6243673,19765,1152663,R12.2 - Big data and artificial intelligence on data series of production processes and consumption patterns,1152662,"R12.1 - IoT technologies in production factories, supply networks and common places of consumption for greater sensorization of production processes and consumption habits",43197151,48753430,1152663,1152662,2020-12-19 13:31:13 UTC,2020-12-19 13:31:13 UTC,1.925,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800602,6243673,19765,1152665,R12.4 - Augmented reality to inform consumers of sustainability aspects related to the products they consume,1152662,"R12.1 - IoT technologies in production factories, supply networks and common places of consumption for greater sensorization of production processes and consumption habits",43197152,48753431,1152665,1152662,2020-12-19 13:31:16 UTC,2020-12-19 13:31:16 UTC,3.156,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800603,6243673,19765,1152663,R12.2 - Big data and artificial intelligence on data series of production processes and consumption patterns,1152666,"R12.5 - Decision support systems, recommender systems and blockchain to improve sustainability in production processes and greater transparency in communication between producers and consumers",43197153,48753432,1152666,1152663,2020-12-19 13:31:18 UTC,2020-12-19 13:31:18 UTC,1.447,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800604,6243673,19765,1152663,R12.2 - Big data and artificial intelligence on data series of production processes and consumption patterns,1152666,"R12.5 - Decision support systems, recommender systems and blockchain to improve sustainability in production processes and greater transparency in communication between producers and consumers",43197145,48753433,1152663,1152666,2020-12-19 13:31:20 UTC,2020-12-19 13:31:20 UTC,1.254,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800605,6243673,19765,1152665,R12.4 - Augmented reality to inform consumers of sustainability aspects related to the products they consume,1152664,"R12.3 - Digital twins that allow the study of sustainability and ""virtual"" experimentation on production processes",43197154,48753434,1152664,1152665,2020-12-19 13:31:23 UTC,2020-12-19 13:31:23 UTC,2.011,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
39800606,6243673,19765,1152663,R12.2 - Big data and artificial intelligence on data series of production processes and consumption patterns,1152665,R12.4 - Augmented reality to inform consumers of sustainability aspects related to the products they consume,43197155,48753435,1152663,1152665,2020-12-19 13:31:25 UTC,2020-12-19 13:31:25 UTC,2.342,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,SDG12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
